user_id,song_id,artist,mood_before,mood_after,mood_improved,timestamp
user_76,Exposin Me Remix,Memo600,anger,anger,0,2025-04-13 15:39:04
user_76,Why Can't I,Beautiful South,joy,joy,0,2025-04-10 00:15:04
user_76,Never Let Go,Wu-Tang Clan,surprise,surprise,0,2025-04-12 15:47:04
user_76,Baddest Girl,Baby B,anger,joy,1,2025-04-24 03:53:04
user_76,Harder Than You Think,Public Enemy,joy,joy,0,2025-04-20 06:41:04
user_76,Black Sheep,Metric,surprise,surprise,0,2025-05-08 10:57:04
user_76,Hysteria,Def Leppard,fear,fear,0,2025-04-19 15:44:04
user_76,All Yours,Widowspeak,joy,joy,0,2025-04-10 00:55:04
user_76,Fuck Martinez,2 Live Crew,fear,fear,0,2025-05-05 19:59:04
user_76,Brainstorm,Brain (Lil Dicky),sadness,joy,1,2025-04-11 20:24:04
user_76,False Hope,Unseen,fear,fear,0,2025-04-14 01:28:04
user_76,Don't Leave Your Mark On Me,Meat Loaf,anger,anger,0,2025-04-28 02:40:04
user_76,Meija,Porno for Pyros,joy,joy,0,2025-04-21 11:22:04
user_76,Easy Livin',Uriah Heep,sadness,joy,1,2025-05-07 03:14:04
user_76,Dead Or In Prison,Lil Bibby,surprise,surprise,0,2025-04-22 21:35:04
user_76,Shimmy Shimmy Ya,Ol' Dirty Bastard,joy,joy,0,2025-04-25 13:33:04
user_76,The Balance,Moody Blues,joy,joy,0,2025-04-12 11:47:04
user_76,I Like It,Sneakbo,fear,fear,0,2025-04-15 11:34:04
user_76,Jus Wanna,Kevin Gates,joy,joy,0,2025-04-23 21:23:04
user_76,Baby Choppa,21 Savage,fear,fear,0,2025-04-10 23:14:04
user_76,First Things First,Pentatonix,sadness,joy,1,2025-04-14 10:58:04
user_76,Black Heart,Moneybagg Yo,sadness,sadness,0,2025-04-13 11:58:04
user_76,Ladies and Gentlemen We Are Floating in Space,Spiritualized,joy,joy,0,2025-04-11 20:52:04
user_76,Burdens,Jamie Kimmett,joy,joy,0,2025-04-22 08:02:04
user_76,Shut The Fuck Up,Angel Haze,surprise,surprise,0,2025-05-07 02:22:04
user_76,Body High,Trey Songz,sadness,joy,1,2025-04-12 17:59:04
user_76,Erica Western Teleport,Emperor X,fear,fear,0,2025-05-02 12:23:04
user_76,My Success,Vershon,love,love,0,2025-04-24 14:15:04
user_76,Overpriced Steak,Nasty C,surprise,surprise,0,2025-05-03 21:44:04
user_76,Christian Side Hug,EG Conference,fear,fear,0,2025-04-12 22:58:04
user_76,Princesses Dont Cry,CARYS,fear,fear,0,2025-04-26 13:00:04
user_76,Monster Delaney Jane Demo Version,Red Velvet - IRENE & SEULGI,fear,fear,0,2025-04-26 10:31:04
user_76,Hummer,The Smashing Pumpkins,fear,fear,0,2025-04-20 07:21:04
user_76,Handle My Business,Migos,anger,anger,0,2025-05-06 16:21:04
user_76,Lavish,Just Juice,love,love,0,2025-05-07 22:02:04
user_76,Settle for a Draw,Arctic Monkeys,surprise,surprise,0,2025-04-13 21:39:04
user_76,What a Day That Was,Talking Heads,anger,joy,1,2025-04-26 08:40:04
user_76,GODFLOWER,Jazz Cartier,joy,joy,0,2025-04-13 06:41:04
user_76,Rollin,Jimmy Rocket,surprise,surprise,0,2025-04-15 05:37:04
user_76,Over Here,Young Jeezy,anger,anger,0,2025-04-09 23:43:04
user_76,LMLY,Jackson Wang (),anger,joy,1,2025-04-11 23:01:04
user_76,Body Riddim,Runtown,love,love,0,2025-04-21 23:02:04
user_76,Storm All Around You Live,Jon Thurlow,sadness,sadness,0,2025-04-21 00:45:04
user_76,Master Sensei Intro,Hoodrich Pablo Juan,love,love,0,2025-04-28 11:41:04
user_76,Cock and Ball Torture CBT,Yung Spinach Cumshot,joy,joy,0,2025-04-26 07:13:04
user_76,A Second to Midnight,Kylie Minogue & Years & Years,joy,joy,0,2025-04-15 18:01:04
user_76,Hard Boy,Frawley,joy,joy,0,2025-05-06 01:25:04
user_76,Rest In Purple,The Game,joy,joy,0,2025-04-12 03:07:04
user_76,I Like You,Ben Rector,sadness,joy,1,2025-04-17 23:07:04
user_76,Outcast At Last,Sticky Fingers,sadness,sadness,0,2025-04-27 04:45:04
user_76,College Kids,Relient K,anger,joy,1,2025-04-22 12:46:04
user_76,War Nerve,Pantera,joy,joy,0,2025-05-07 07:36:04
user_76,Speak the Name,Koryn Hawthorne,love,love,0,2025-04-30 17:42:04
user_76,Love,Finding Hope,love,love,0,2025-04-19 05:05:04
user_76,Let Bygones Be Bygones,Snoop Dogg,fear,fear,0,2025-04-19 15:55:04
user_76,Haxprocess,Opeth,love,love,0,2025-04-23 04:38:04
user_76,Killing,Korn,love,love,0,2025-05-07 10:27:04
user_76,The Star Of Moon And Sun,Falco,surprise,surprise,0,2025-04-21 00:23:04
user_76,Heres To The Heartache,Nothing More,joy,joy,0,2025-04-12 20:49:04
user_76,Made It,Teyana Taylor,fear,fear,0,2025-04-13 00:15:04
user_76,Marion,Bon Iver,surprise,surprise,0,2025-04-11 00:11:04
user_76,Dont Kill My High,Lost Kings,love,love,0,2025-04-12 03:25:04
user_76,Never-Ending Story,Within Temptation,surprise,surprise,0,2025-04-14 08:07:04
user_76,What Do You Say,Mickey Avalon,fear,fear,0,2025-04-24 00:38:04
user_76,GTA 1,TAEYONG (),love,love,0,2025-04-12 17:48:04
user_76,No More Tears Enough Is Enough,Donna Summer,love,love,0,2025-05-05 03:44:04
user_76,Owner,Carla Prata,fear,fear,0,2025-04-24 23:47:04
user_76,Moan,trentemller,surprise,surprise,0,2025-05-05 13:22:04
user_76,Weather with You,Crowded House,joy,joy,0,2025-04-25 19:06:04
user_76,I Love You Honeybear,Father John Misty,love,love,0,2025-04-17 15:00:04
user_76,Let Me Know,Winona Oak,sadness,sadness,0,2025-05-04 12:04:04
user_76,Scenes from an Italian Restaurant,Billy Joel,fear,fear,0,2025-04-24 03:26:04
user_76,Run,Ghostface Killah,fear,fear,0,2025-04-11 21:41:04
user_76,Girl With The Blonde Hair Original,Juice WRLD,anger,anger,0,2025-04-17 16:25:04
user_76,Pick One,Chief Keef,anger,joy,1,2025-04-25 21:14:04
user_76,Hanging Over,Blur,love,love,0,2025-04-13 07:29:04
user_76,Whole Life,Perfume Genius,anger,joy,1,2025-04-15 02:30:04
user_76,Groundhog Day,Eminem,surprise,surprise,0,2025-05-07 03:08:04
user_76,Stuck for the Bag,Deniro Farrar,surprise,surprise,0,2025-04-24 21:14:04
user_76,The Road's Still Long,Cinderella,surprise,surprise,0,2025-04-16 14:51:04
