user_id,song_id,artist,mood_before,mood_after,mood_improved,timestamp
user_69,Going To The Zoo,Raffi,sadness,joy,1,2025-05-01 01:01:00
user_69,Heathers,Surf Curse,fear,fear,0,2025-04-30 23:10:00
user_69,Kid,Playboi Carti3,surprise,surprise,0,2025-04-10 05:53:00
user_69,Lo chiamavano king his name is king,Luis Bacalov,sadness,joy,1,2025-04-28 18:34:00
user_69,Vanilla Skies,Kweku Collins,joy,joy,0,2025-05-03 20:33:00
user_69,The Water,Johnny Flynn,fear,fear,0,2025-04-16 06:34:00
user_69,1968,Turnpike Troubadours,anger,joy,1,2025-05-04 20:52:00
user_69,Separate and Ever Deadly,The Last Shadow Puppets,anger,anger,0,2025-04-13 00:00:00
user_69,Youre a Hoe,Betty Wright,sadness,sadness,0,2025-05-05 14:37:00
user_69,Dirty Talk,Diana Gordon,sadness,sadness,0,2025-04-20 15:40:00
user_69,Something Light,Falz,surprise,surprise,0,2025-04-19 16:24:00
user_69,MSFTS Anthem 2,Jaden,joy,joy,0,2025-04-25 08:29:00
user_69,Ring A Rockin,Neil Sedaka,joy,joy,0,2025-04-24 14:05:00
user_69,Incompatible,Baths,anger,anger,0,2025-04-18 02:01:00
user_69,Love 2 Dislike Me,Tech N9ne,sadness,sadness,0,2025-04-15 16:27:00
user_69,Heat of the Summer,Young the Giant,surprise,surprise,0,2025-04-15 07:44:00
user_69,I Want Your Love Tonight,Dusty Springfield,fear,fear,0,2025-05-02 06:07:00
user_69,Ghost of a King,The Gray Havens,fear,fear,0,2025-05-07 13:15:00
user_69,Wasting Time,Nathaniel Rateliff & The Night Sweats,anger,anger,0,2025-04-20 12:20:00
user_69,Lincoln Duncan,Indigo Girls,love,love,0,2025-04-13 15:53:00
user_69,Universal,Omd,anger,joy,1,2025-04-27 07:05:00
user_69,German Swerving,410,fear,fear,0,2025-04-14 14:52:00
user_69,Wine and Hennessy,Travis Scott,anger,joy,1,2025-04-21 16:13:00
user_69,Blackout,Josh A,surprise,surprise,0,2025-05-04 20:43:00
user_69,A-YO,Method Man & Redman,anger,joy,1,2025-04-30 16:58:00
user_69,Genghis Khan,Genghis Khan Lyrics - Miike Snow,sadness,sadness,0,2025-04-14 22:14:00
user_69,Murder Melody,Cult to Follow,surprise,surprise,0,2025-05-01 04:18:00
user_69,Pray for the Drip,Tee Grizzley,fear,fear,0,2025-05-07 00:24:00
user_69,Babies to Men,Tee Grizzley,surprise,surprise,0,2025-04-10 22:16:00
user_69,No Second Prize,Jimmy Barnes,joy,joy,0,2025-04-30 20:17:00
user_69,All the Wine,The National,love,love,0,2025-04-22 15:55:00
user_69,HXW THEY JUDGE,Scarlxrd,joy,joy,0,2025-04-26 10:29:00
user_69,Early Morning Rain,Grateful Dead,joy,joy,0,2025-04-25 22:20:00
user_69,Alive,Big Daddy Weave,joy,joy,0,2025-05-08 01:15:00
user_69,Never Over You,Rozzi,anger,anger,0,2025-04-10 03:38:00
user_69,Where Are You B.o.B vs. Bobby Ray,B.o.B,joy,joy,0,2025-04-13 15:51:00
user_69,Child In The Manger,Michael W. Smith,anger,joy,1,2025-04-09 23:35:00
user_69,I Deserve To Bleed,Sushi Soucy,surprise,surprise,0,2025-05-08 12:20:00
user_69,ItsAWonderfulLife,BONES,anger,anger,0,2025-05-01 20:33:00
user_69,ORANGE SODA,Baby Keem,joy,joy,0,2025-04-14 21:53:00
user_69,The Socialites,Dirty Projectors,fear,fear,0,2025-05-08 09:02:00
user_69,Southern Belle,Elliott Smith,surprise,surprise,0,2025-05-09 02:59:00
user_69,Got Me Wrong,Alice in Chains,love,love,0,2025-05-09 06:55:00
user_69,600D,Jasmine Sokko,fear,fear,0,2025-05-01 12:49:00
user_69,Shiraz,Action Bronson,sadness,sadness,0,2025-04-17 21:23:00
user_69,Love Is a Laserquest,Arctic Monkeys,fear,fear,0,2025-04-18 18:16:00
user_69,Shotgun,Future,fear,fear,0,2025-05-06 23:10:00
user_69,All I Want Is You,U2,surprise,surprise,0,2025-04-12 16:03:00
user_69,URL Badman,Lily Allen,surprise,surprise,0,2025-04-23 09:44:00
user_69,Vapour Trail,Ride,love,love,0,2025-04-10 21:25:00
