user_id,song_id,artist,mood_before,mood_after,mood_improved,timestamp
user_56,Simple Song,Miley Cyrus,sadness,sadness,0,2025-04-19 01:07:54
user_56,Are You All Good?,breathe.,joy,joy,0,2025-04-13 15:20:54
user_56,Thats Us/Wild Combination,Arthur Russell,fear,fear,0,2025-04-18 22:19:54
user_56,Spirit Of Freedom,Uriah Heep,anger,joy,1,2025-04-18 18:10:54
user_56,Choli ke peeche,Bally Sagoo,anger,joy,1,2025-04-13 01:50:54
user_56,Hey Runner,The Arcadian Wild,joy,joy,0,2025-04-24 20:26:54
user_56,Round Here Buzz,Eric Church,love,love,0,2025-04-28 09:34:54
user_56,First Year Blues,Hank Williams,fear,fear,0,2025-05-05 02:52:54
user_56,What Im Doing Here,Lake Street Dive,surprise,surprise,0,2025-04-13 07:07:54
user_56,Autumn,Brandon Banks,joy,joy,0,2025-04-28 17:07:54
user_56,Double Shifts,Charlotte Cardin,fear,fear,0,2025-04-17 10:21:54
user_56,Foolish Fool,Sublime,surprise,surprise,0,2025-04-30 05:19:54
user_56,Imagination,Quadeca,anger,joy,1,2025-04-19 04:23:54
user_56,Seasons of Love,Cast of the Motion Picture 'Rent',joy,joy,0,2025-05-01 02:39:54
user_56,Starlight,Childish Gambino,love,love,0,2025-04-13 23:59:54
user_56,The Haunting Somewhere in Time,Kamelot,joy,joy,0,2025-05-02 01:39:54
user_56,Star of Bethlehem,John Williams,anger,joy,1,2025-04-26 12:49:54
user_56,Hell 4 a Hustler Original Version,2Pac,anger,anger,0,2025-04-13 04:43:54
user_56,SPICY,CL,love,love,0,2025-04-29 01:33:54
user_56,If I Have Not Love,Matt Redman,love,love,0,2025-04-19 06:28:54
user_56,Back To Front,Kinks,surprise,surprise,0,2025-04-27 02:38:54
user_56,Take It Slow,Lady Gaga,joy,joy,0,2025-05-07 10:01:54
user_56,Fantasy Theme,Kevin Krauter,sadness,joy,1,2025-04-25 21:50:54
user_56,Sixteen Days / Gathering Dust,This Mortal Coil,anger,anger,0,2025-04-29 10:55:54
user_56,Gone At Last,Paul Simon,love,love,0,2025-05-03 11:22:54
user_56,Nice Slow,Usher,surprise,surprise,0,2025-04-28 22:38:54
user_56,Skepta Diss,Devilman,joy,joy,0,2025-04-22 02:44:54
user_56,BTS - Awake English Translation,Genius English Translations,sadness,joy,1,2025-04-25 11:30:54
user_56,Anniversary of an Uninteresting Event,Deftones,fear,fear,0,2025-05-04 11:52:54
user_56,Movin Too Fast,Migos,fear,fear,0,2025-04-23 18:31:54
user_56,Space,Noa,love,love,0,2025-04-28 21:11:54
user_56,Action,Lil Wayne,fear,fear,0,2025-04-20 11:40:54
user_56,No One To Blame,Ramones,surprise,surprise,0,2025-04-12 17:55:54
user_56,Just Want To Praise You,Indiana Bible College,fear,fear,0,2025-04-10 10:54:54
user_56,VEX,slowthai,love,love,0,2025-05-07 21:59:54
