user_id,song_id,artist,mood_before,mood_after,mood_improved,timestamp
user_53,Somebody Else,Tech N9ne,anger,anger,0,2025-05-05 07:47:52
user_53,Missing You,Jackboy,anger,anger,0,2025-05-03 12:13:52
user_53,It Ain't Gonna Be Easy,Elton John,love,love,0,2025-04-16 16:51:52
user_53,The Wild Rover,Lankum,sadness,joy,1,2025-04-10 21:01:52
user_53,​get off my dick,Zack Fox & Kenny Beats,fear,fear,0,2025-04-24 15:17:52
user_53,Here Comes The Weekend,The Jam,joy,joy,0,2025-04-11 14:24:52
user_53,Terraria Vs Minecraft Rap Battle,JT Music,love,love,0,2025-04-26 05:57:52
user_53,Sadboy,Naaz,fear,fear,0,2025-04-30 01:25:52
user_53,Still Alive,Aaryan Shah,joy,joy,0,2025-04-12 18:34:52
user_53,R.I.P. Kevin Miller,Isaiah Rashad,love,love,0,2025-05-09 03:38:52
user_53,What We Are,Potluck,joy,joy,0,2025-04-22 10:58:52
user_53,Dinah,The Temptations,love,love,0,2025-04-22 13:21:52
user_53,Madeline,John Vincent III,love,love,0,2025-04-14 17:30:52
user_53,Daily Duppy,Ivorian Doll,sadness,sadness,0,2025-05-01 09:04:52
user_53,I Don't Wanna Leave You On The Farm,Ween,anger,anger,0,2025-04-24 11:18:52
user_53,MEMORIES,Tory Lanez,fear,fear,0,2025-05-08 10:26:52
user_53,Cups,Underworld,anger,joy,1,2025-04-20 23:44:52
user_53,"Good Luck, Bad Luck",Howard Jones,anger,joy,1,2025-04-25 13:52:52
user_53,Shes Playing Hard to Get,Hi-Five,anger,joy,1,2025-05-04 02:35:52
user_53,All Is Loneliness ( In Album Magic Of Love ),Janis Joplin,joy,joy,0,2025-05-02 02:49:52
user_53,Whatever You Want Babe,Nazareth,joy,joy,0,2025-05-04 10:29:52
user_53,Deep In Yr Mind,James Wyatt Crosby,sadness,sadness,0,2025-05-06 10:40:52
user_53,Caught Up in the Country,Rodney Atkins,surprise,surprise,0,2025-04-15 06:00:52
user_53,Night and Day/T.E.C.H. Radio,Tech N9ne,anger,joy,1,2025-04-24 16:59:52
user_53,Hypnotized,Tyga,fear,fear,0,2025-04-14 12:40:52
user_53,I Must Be High,South Park Mexican,joy,joy,0,2025-04-12 09:55:52
user_53,Clown Love,Insane Clown Posse,fear,fear,0,2025-04-26 19:57:52
