user_id,song_id,artist,mood_before,mood_after,mood_improved,timestamp
user_68,Good Times,Elderbrook,joy,joy,0,2025-04-11 05:43:00
user_68,Sell Off,Alkaline,surprise,surprise,0,2025-05-08 01:58:00
user_68,My Dad's Gone Crazy,Eminem,joy,joy,0,2025-04-11 16:05:00
user_68,Busted,The Isley Brothers,joy,joy,0,2025-05-08 20:47:00
user_68,Driveby,Neil Young,sadness,joy,1,2025-05-05 22:51:00
user_68,Burn the Witch,Radiohead,sadness,sadness,0,2025-04-30 01:29:00
user_68,Cuban Slide,Pretenders,joy,joy,0,2025-04-27 14:12:00
user_68,6th Avenue Heartache,The Wallflowers,love,love,0,2025-04-28 17:54:00
user_68,Feels like,Katchafire,fear,fear,0,2025-04-27 01:27:00
user_68,Furthest Thing,Drake,sadness,sadness,0,2025-04-22 06:33:00
user_68,Zip-A-Dee-Doo-Dah,Louis Armstrong,anger,joy,1,2025-04-29 19:16:00
user_68,Kokomo,The Beach Boys,joy,joy,0,2025-05-09 04:28:00
user_68,I'm Gonna Win,Foreigner,surprise,surprise,0,2025-04-22 01:39:00
user_68,Sex,NoMBe,joy,joy,0,2025-05-02 11:22:00
user_68,Well Be Okay,Imaginary Future,anger,joy,1,2025-04-24 03:48:00
user_68,I Come Undone,Christina Aguilera,joy,joy,0,2025-04-17 12:09:00
user_68,No Breaks Cold Summer,Juice WRLD,fear,fear,0,2025-04-14 18:06:00
user_68,Things Will Work Out For Me,Ricky Dillard & New G,joy,joy,0,2025-04-12 03:13:00
user_68,Trial Before Pilate,Jesus Christ Superstar Original Studio Cast,surprise,surprise,0,2025-04-18 07:51:00
user_68,Atlas Stone,Haken,joy,joy,0,2025-04-16 01:57:00
user_68,Its Christmas Day Bro,"Jake Paul, Team 10 & Jerry Purpdrank",sadness,joy,1,2025-04-23 02:54:00
user_68,Like That,Fox Stevenson,fear,fear,0,2025-05-04 19:21:00
user_68,​push,slowthai & Deb Never,sadness,sadness,0,2025-04-15 18:11:00
user_68,Try Again,Alkaline,sadness,joy,1,2025-04-18 04:08:00
user_68,Hip to Fuck Bees Remastered,Huey Lewis and the Bees,surprise,surprise,0,2025-04-20 03:49:00
user_68,Break 4 Love,Pet Shop Boys,love,love,0,2025-05-02 20:33:00
user_68,Supreme,Aha Gazelle,fear,fear,0,2025-04-23 15:35:00
user_68,Get You Down,Sam Fender,joy,joy,0,2025-05-09 06:37:00
user_68,Ruby,Mat Kerekes,fear,fear,0,2025-04-29 23:06:00
user_68,Sky Blue,Peter Gabriel,fear,fear,0,2025-05-03 00:23:00
user_68,The Impression That I Get,The Mighty Mighty Bosstones,love,love,0,2025-04-10 15:01:00
user_68,Secret Admirer,Pitbull,surprise,surprise,0,2025-05-04 17:47:00
user_68,Moon Rock,HUNCHO JACK,sadness,joy,1,2025-05-05 02:48:00
user_68,Mona Lisa,Monte Booker,love,love,0,2025-04-27 18:12:00
user_68,What Is Beef?,Black Star,joy,joy,0,2025-04-11 22:58:00
user_68,Up,Demi Lovato,love,love,0,2025-04-30 08:36:00
user_68,Keep Praying,Maverick City Music,joy,joy,0,2025-04-10 21:01:00
user_68,Me And My Teddy Bear,Peter Gabriel,love,love,0,2025-05-03 10:24:00
user_68,Radio,Andrea Gibson,joy,joy,0,2025-04-21 13:15:00
user_68,Ill Be Around,Empire of the Sun,surprise,surprise,0,2025-04-14 07:11:00
user_68,Buggin Trippin,Justine Skye,anger,joy,1,2025-05-04 15:42:00
user_68,1st Key,Birdman & Lil Wayne,anger,joy,1,2025-04-16 07:36:00
