user_id,song_id,artist,mood_before,mood_after,mood_improved,timestamp
user_62,Year Of The Knife,Tears For Fears,love,love,0,2025-05-03 12:12:57
user_62,Do,The White Stripes,surprise,surprise,0,2025-05-02 17:59:57
user_62,Time Bomb,Prof,fear,fear,0,2025-04-17 10:42:57
user_62,The Noose,A Perfect Circle,surprise,surprise,0,2025-04-16 09:42:57
user_62,All Of God's Children Ain't Free,Johnny Cash,love,love,0,2025-04-19 12:45:57
user_62,Uplift,Rakim,joy,joy,0,2025-04-23 22:15:57
user_62,Slither,Tech N9ne,anger,joy,1,2025-04-24 00:44:57
user_62,Empire Ants,Gorillaz,love,love,0,2025-05-06 03:42:57
user_62,Middle of a Moment,Skylar Astin,anger,anger,0,2025-04-15 20:03:57
user_62,You Already Knew,Black Star,joy,joy,0,2025-04-16 05:39:57
user_62,G.L.O.N.L.,Capo (GBE),joy,joy,0,2025-05-05 02:21:57
user_62,Be The One,Yelawolf,fear,fear,0,2025-04-11 18:46:57
user_62,Business Man,Dizzee Rascal,anger,anger,0,2025-04-14 05:27:57
user_62,Dr. Stein,Helloween,fear,fear,0,2025-04-24 15:30:57
user_62,Freakshow,Britney Spears,anger,anger,0,2025-04-16 03:08:57
user_62,Kadosh,Paul Wilbur,surprise,surprise,0,2025-04-15 15:08:57
user_62,No Freedom,Dido,joy,joy,0,2025-04-21 00:48:57
user_62,Little Pills,K.A.B.O.S.H.,joy,joy,0,2025-04-23 05:13:57
user_62,So Am I,Ty Dolla $ign,surprise,surprise,0,2025-05-06 22:13:57
user_62,Jumping Like Jordan Remix,Rich The Kid,anger,anger,0,2025-05-09 06:46:57
user_62,Relaxed Lizard,Soft Hair,joy,joy,0,2025-04-18 17:02:57
user_62,This Is a Call,Foo Fighters,fear,fear,0,2025-04-19 23:54:57
user_62,The Moon/Awake,The Dear Hunter,surprise,surprise,0,2025-04-22 10:51:57
user_62,Cant Find My Way Home,Eric Clapton & Steve Winwood,surprise,surprise,0,2025-04-27 04:39:57
user_62,Vanilla Sky,Bladee,surprise,surprise,0,2025-05-03 02:31:57
