user_id,song_id,artist,mood_before,mood_after,mood_improved,timestamp
user_39,Henry VIII,Army of the Pharaohs,joy,joy,0,2025-04-25 17:22:46
user_39,How Are You?,Cheap Trick,joy,joy,0,2025-04-11 02:00:46
user_39,Privilege,Incubus,anger,anger,0,2025-04-20 18:21:46
user_39,Over To You Now,Britney Spears,joy,joy,0,2025-04-26 21:46:46
user_39,I Love You,Trippie Redd,sadness,joy,1,2025-04-15 19:53:46
user_39,Erase the Pain,Palisades,sadness,sadness,0,2025-04-19 09:19:46
user_39,Goldfish,Pat Ryan,joy,joy,0,2025-04-14 13:44:46
user_39,Im Still,DJ Khaled,sadness,sadness,0,2025-04-14 12:43:46
user_39,This Little Light Of Mine,Aerosmith,fear,fear,0,2025-04-11 03:21:46
user_39,In The Lap Of The Gods,Queen,fear,fear,0,2025-04-22 04:26:46
user_39,Nothing Ever Happened,Deerhunter,fear,fear,0,2025-05-04 23:37:46
user_39,For My Gangstas,SadBoy Loko,love,love,0,2025-05-01 20:53:46
user_39,High Flying Bird,Elton John,surprise,surprise,0,2025-04-12 01:10:46
user_39,Homecoming King,Andy Black,fear,fear,0,2025-05-08 05:43:46
user_39,Astronomy Domine,Pink Floyd,love,love,0,2025-04-12 23:32:46
user_39,Keep Holding On,Avril Lavigne,love,love,0,2025-05-01 13:44:46
user_39,Madness,All That Remains,joy,joy,0,2025-04-24 13:05:46
user_39,River,Olivia Rodrigo,surprise,surprise,0,2025-05-01 21:27:46
user_39,Treasure,Lukas Rieger,fear,fear,0,2025-05-07 20:47:46
user_39,Still Got it,Drake,love,love,0,2025-05-01 07:51:46
user_39,Where My Old Lady,Lil Wayne,love,love,0,2025-04-29 04:34:46
user_39,Blue Is Not A Word,George Strait,anger,joy,1,2025-05-08 02:19:46
user_39,Company,Alkaline,sadness,sadness,0,2025-04-10 17:22:46
user_39,Cadmium,Pinegrove,fear,fear,0,2025-04-30 01:37:46
user_39,Virginia Moon,Foo Fighters,surprise,surprise,0,2025-04-19 15:33:46
