user_id,song_id,artist,mood_before,mood_after,mood_improved,timestamp
user_54,Who Run It,G Herbo,sadness,sadness,0,2025-04-25 05:36:53
user_54,Since You've Been Gone,Luther Vandross,surprise,surprise,0,2025-04-29 07:59:53
user_54,Forest Fires,Lauren Aquilina,love,love,0,2025-05-02 02:41:53
user_54,Away from Me,Wintertime,joy,joy,0,2025-04-22 03:14:53
user_54,Wrap Your Arms Around Me,The Knife,sadness,joy,1,2025-04-29 07:08:53
user_54,Walkin',Widespread Panic,love,love,0,2025-04-15 20:30:53
user_54,I Am One,W.A.S.P.,anger,anger,0,2025-05-04 15:10:53
user_54,Call It Evil (Demo),Alice Cooper,anger,anger,0,2025-04-12 20:30:53
user_54,Sour times,Riz Ahmed,love,love,0,2025-05-01 06:47:53
user_54,Carry You,Ruelle,love,love,0,2025-04-23 01:12:53
user_54,Let It Go,NoCap,love,love,0,2025-04-23 23:05:53
user_54,In The Still Of The Night,Engelbert Humperdinck,love,love,0,2025-04-11 13:29:53
user_54,A Wonderful Time Up There,Pat Boone,love,love,0,2025-05-01 15:40:53
user_54,Love In Vain,Nina Simone,sadness,sadness,0,2025-04-26 18:58:53
user_54,Clown Service,Hollies,love,love,0,2025-04-20 15:46:53
user_54,Drink About It,Issues,surprise,surprise,0,2025-04-24 17:45:53
user_54,Luxury: Cococure,Maxwell,joy,joy,0,2025-04-18 02:28:53
user_54,Gloryland March,Hank Snow,fear,fear,0,2025-04-28 09:47:53
user_54,Eagles Fly,Michael W. Smith,joy,joy,0,2025-04-26 23:44:53
user_54,FCK YOU GOODBYE,The Kid LAROI,joy,joy,0,2025-04-20 05:17:53
user_54,Shake It Baby,LL Cool J,fear,fear,0,2025-04-13 08:53:53
user_54,Hey Everybody,5 Seconds of Summer,love,love,0,2025-04-23 00:00:53
user_54,Logos,King Krule,surprise,surprise,0,2025-04-21 23:57:53
user_54,Queen,Loren Gray,sadness,sadness,0,2025-05-06 15:14:53
user_54,Strange Desire,INXS,fear,fear,0,2025-04-19 13:38:53
user_54,Mary,Baby Goth,sadness,sadness,0,2025-05-02 20:26:53
user_54,Scream Bloody Gore,Death,anger,anger,0,2025-04-19 21:39:53
user_54,The Boy In The Bubble,Peter Gabriel,fear,fear,0,2025-04-20 17:46:53
user_54,Anthem of the Angels,Breaking Benjamin,surprise,surprise,0,2025-04-22 01:37:53
user_54,Amargi ve Moo,Xiu Xiu,fear,fear,0,2025-04-20 20:04:53
user_54,Money Cant Buy You Love,Ralph Tresvant,fear,fear,0,2025-04-24 11:12:53
user_54,Lesson,Foogiano,fear,fear,0,2025-05-03 13:38:53
user_54,Middle Fingers,Young Nudy,anger,anger,0,2025-04-28 14:20:53
user_54,Don't Get Around Much Anymore,George Jones,anger,anger,0,2025-05-01 20:09:53
user_54,Tracksuit Love D-Block Europe Remix,Kenny Allstar,surprise,surprise,0,2025-04-17 12:38:53
user_54,Talk to Big,Dave East,surprise,surprise,0,2025-04-10 19:15:53
user_54,A Million Times,T-Pain,fear,fear,0,2025-05-06 09:36:53
user_54,Little Hell,City and Colour,joy,joy,0,2025-04-28 21:02:53
user_54,At The Foot Of The Cross,Don Moen,joy,joy,0,2025-05-07 08:12:53
user_54,Angels in Heaven,Chris Rodrigues,surprise,surprise,0,2025-04-21 13:38:53
user_54,Love Again,Ta-ku,surprise,surprise,0,2025-04-10 00:15:53
user_54,Never Meant,American Football,surprise,surprise,0,2025-04-13 23:54:53
user_54,Gassed Up,Nebu Kiniza,joy,joy,0,2025-04-15 22:59:53
user_54,Flux,Ellie Goulding,fear,fear,0,2025-04-18 00:10:53
user_54,Some Of These Days,Donna Summer,anger,anger,0,2025-04-09 23:46:53
user_54,Shabba,A$AP Ferg,love,love,0,2025-04-17 18:25:53
user_54,Shining Star,INXS,surprise,surprise,0,2025-05-05 13:58:53
user_54,No Diamonds,SAFE,joy,joy,0,2025-04-12 12:05:53
user_54,Fire,Lupe Fiasco,joy,joy,0,2025-04-25 08:41:53
user_54,Foul,Money Man,sadness,sadness,0,2025-04-30 13:42:53
user_54,Lie,NR (Singer),love,love,0,2025-04-24 13:19:53
user_54,The Team G-Mo Anthem,G-Mo Skee,surprise,surprise,0,2025-04-25 18:46:53
user_54,The Writer,Ellie Goulding,joy,joy,0,2025-04-09 23:43:53
user_54,Live To Love Another Day,Keith Urban,sadness,sadness,0,2025-04-20 15:49:53
user_54,For You,Manfred Mann's Earth Band,love,love,0,2025-04-21 02:04:53
user_54,Here We Go Again,NO1-NOAH,sadness,sadness,0,2025-04-12 22:14:53
